,period,stateid,sectorid,price,revenue,sales,GDP
7618,2002,IN,OTH,9.75,57.426,589.044,10929.112955
7619,2002,IN,IND,3.95,1876.62,47481.232,10929.112955
7620,2002,IN,COM,5.98,1303.18,21790.374,10929.112955
7621,2002,IN,ALL,5.34,5419.803,101428.55,10929.112955
7623,2002,IL,RES,8.39,3777.911,45030.069,10929.112955
7624,2002,IL,OTH,5.88,581.032,9885.906,10929.112955
7625,2002,IL,IND,4.89,1920.053,39287.515,10929.112955
7626,2002,IL,COM,7.52,3326.338,44243.823,10929.112955
7627,2002,IL,ALL,6.94,9605.334,138447.313,10929.112955
7629,2002,ID,RES,6.59,464.924,7055.912,10929.112955
7630,2002,ID,OTH,5.18,17.039,329.064,10929.112955
7631,2002,ID,IND,4.34,275.669,6352.163,10929.112955
7632,2002,ID,COM,5.71,397.869,6962.527,10929.112955
7633,2002,ID,ALL,5.58,1155.501,20699.666,10929.112955
7635,2002,HI,RES,15.63,453.157,2898.38,10929.112955
7636,2002,HI,OTH,16.85,9.254,54.924,10929.112955
7637,2002,PACC,RES,10.27,13025.316,126822.281,10929.112955
7638,2002,PACC,OTH,6.23,667.625,10716.082,10929.112955
7639,2002,PACC,IND,7.97,6102.886,76535.112,10929.112955
7640,2002,PACC,COM,11.41,16176.569,141798.886,10929.112955
7641,2002,PACC,ALL,10.11,35972.396,355872.361,10929.112955
7643,2002,MTN,RES,7.87,6065.11,77034.829,10929.112955
7644,2002,MTN,OTH,5.57,451.832,8109.179,10929.112955
7645,2002,MTN,IND,4.86,3093.345,63673.964,10929.112955
7646,2002,MTN,COM,6.63,5158.033,77802.952,10929.112955
7647,2002,MTN,ALL,6.52,14768.32,226620.924,10929.112955
7649,2002,WSC,RES,7.7,14245.751,185046.848,10929.112955
7650,2002,WSC,OTH,6.31,1038.584,16464.884,10929.112955
7651,2002,WSC,IND,4.48,7240.386,161696.992,10929.112955
7652,2002,WSC,COM,6.69,8616.974,128833.138,10929.112955
7653,2002,WSC,ALL,6.33,31141.695,492041.862,10929.112955
7655,2002,ESC,RES,6.57,7352.013,111964.472,10929.112955
7656,2002,ESC,OTH,6.32,382.505,6053.305,10929.112955
7657,2002,ESC,IND,3.71,4579.856,123293.582,10929.112955
7658,2002,ESC,COM,6.33,4602.42,72707.431,10929.112955
7659,2002,ESC,ALL,5.39,16916.794,314018.79,10929.112955
7661,2002,SAT,RES,7.91,24944.169,315506.588,10929.112955
7662,2002,SAT,OTH,6.41,1465.678,22873.874,10929.112955
7663,2002,SAT,IND,4.25,7332.392,172600.465,10929.112955
7664,2002,SAT,COM,6.45,15772.898,244396.616,10929.112955
7665,2002,SAT,ALL,6.56,49515.137,755377.543,10929.112955
7667,2002,WNC,RES,7.37,6938.799,94153.946,10929.112955
7668,2002,WNC,OTH,5.72,442.769,7737.099,10929.112955
7669,2002,WNC,IND,4.19,3158.912,75402.186,10929.112955
7670,2002,WNC,COM,6.01,4942.982,82298.057,10929.112955
7671,2002,WNC,ALL,5.96,15483.462,259591.288,10929.112955
7673,2002,ENC,RES,8.05,14762.973,183373.144,10929.112955
7674,2002,ENC,OTH,6.27,1023.473,16328.505,10929.112955
7675,2002,ENC,IND,4.63,9457.094,204311.441,10929.112955
7676,2002,ENC,COM,7.33,11796.267,160982.687,10929.112955
7677,2002,ENC,ALL,6.56,37039.807,564995.777,10929.112955
7679,2002,MAT,RES,11.33,13862.332,122358.36,10929.112955
7680,2002,MAT,OTH,9.15,1413.828,15459.159,10929.112955
7681,2002,MAT,IND,5.89,4934.839,83713.409,10929.112955
7682,2002,MAT,COM,10.3,14458.209,140331.678,10929.112955
7683,2002,MAT,ALL,9.58,34669.208,361862.606,10929.112955
7685,2002,NEW,RES,11.23,4951.186,44088.804,10929.112955
7686,2002,NEW,OTH,12.86,199.064,1547.712,10929.112955
7687,2002,NEW,IND,8.02,1937.495,24152.224,10929.112955
7688,2002,NEW,COM,9.85,4919.238,49938.993,10929.112955
7689,2002,NEW,ALL,10.03,12006.983,119727.733,10929.112955
7691,2002,WY,RES,6.97,155.596,2232.285,10929.112955
7692,2002,WY,OTH,5.93,9.593,161.755,10929.112955
7693,2002,WY,IND,3.55,264.409,7452.648,10929.112955
7694,2002,WY,COM,5.71,172.726,3027.372,10929.112955
7695,2002,WY,ALL,4.68,602.324,12874.06,10929.112955
7697,2002,WI,RES,8.18,1764.624,21575.371,10929.112955
7698,2002,WI,OTH,8.08,60.311,746.218,10929.112955
7699,2002,WI,IND,4.43,1130.832,25533.71,10929.112955
7700,2002,WI,COM,6.54,1252.923,19143.997,10929.112955
7701,2002,WI,ALL,6.28,4208.69,66999.296,10929.112955
7703,2002,WV,RES,6.23,651.154,10444.146,10929.112955
7704,2002,WV,OTH,10.01,7.8,77.917,10929.112955
7705,2002,WV,IND,3.81,414.888,10902.031,10929.112955
7706,2002,WV,COM,5.41,380.748,7039.028,10929.112955
7707,2002,WV,ALL,5.11,1454.59,28463.122,10929.112955
7709,2002,WA,RES,6.29,2017.833,32065.997,10929.112955
7710,2002,WA,OTH,4.94,159.905,3236.725,10929.112955
7711,2002,WA,IND,4.88,770.28,15791.5,10929.112955
7712,2002,WA,COM,6.11,1484.854,24309.634,10929.112955
7713,2002,WA,ALL,5.88,4432.872,75403.856,10929.112955
7715,2002,VA,RES,7.79,3144.111,40358.373,10929.112955
7716,2002,VA,OTH,5.14,552.537,10740.299,10929.112955
7717,2002,VA,IND,4.13,806.898,19520.908,10929.112955
7718,2002,VA,COM,5.87,1761.586,29998.99,10929.112955
7719,2002,VA,ALL,6.23,6265.132,100618.57,10929.112955
7721,2002,VT,RES,12.78,261.528,2046.818,10929.112955
7722,2002,VT,OTH,19.26,8.653,44.925,10929.112955
7723,2002,VT,IND,7.9,125.731,1591.682,10929.112955
7724,2002,VT,COM,11.1,215.994,1945.838,10929.112955
7725,2002,VT,ALL,10.87,611.906,5629.263,10929.112955
7727,2002,UT,RES,6.79,471.282,6938.291,10929.112955
7728,2002,UT,OTH,4.69,39.67,846.494,10929.112955
7729,2002,UT,IND,3.84,269.309,7019.41,10929.112955
7730,2002,UT,COM,5.6,474.278,8462.993,10929.112955
7731,2002,UT,ALL,5.39,1254.539,23267.188,10929.112955
7733,2002,TX,RES,8.05,9778.332,121435.11,10929.112955
7734,2002,TX,OTH,6.55,616.196,9413.88,10929.112955
7735,2002,TX,IND,4.66,4761.411,102251.054,10929.112955
7736,2002,TX,COM,6.95,6094.634,87745.805,10929.112955
7737,2002,TX,ALL,6.62,21250.573,320845.849,10929.112955
7739,2002,TN,RES,6.41,2483.253,38751.81,10929.112955
7740,2002,TN,OTH,8.92,99.196,1112.508,10929.112955
7741,2002,TN,IND,4.15,1322.006,31845.313,10929.112955
7742,2002,TN,COM,6.45,1711.585,26523.396,10929.112955
7743,2002,TN,ALL,5.72,5616.04,98233.027,10929.112955
7745,2002,SD,RES,7.4,276.301,3733.016,10929.112955
7746,2002,SD,OTH,3.63,19.505,537.806,10929.112955
7747,2002,SD,IND,4.54,72.835,1603.878,10929.112955
7748,2002,GA,ALL,6.24,7725.685,123789.078,10929.112955
7750,2002,FL,RES,8.16,8822.971,108163.825,10929.112955
7751,2002,FL,OTH,7.43,430.076,5789.042,10929.112955
7752,2002,FL,IND,5.23,990.64,18959.313,10929.112955
7753,2002,FL,COM,6.64,5150.09,77561.35,10929.112955
7754,2002,FL,ALL,7.31,15393.777,210473.53,10929.112955
7756,2002,DC,RES,7.98,142.822,1790.103,10929.112955
7757,2002,DC,OTH,6.59,27.103,411.158,10929.112955
7758,2002,DC,IND,4.95,13.992,282.397,10929.112955
7759,2002,DC,COM,7.32,632.97,8645.085,10929.112955
7760,2002,DC,ALL,7.34,816.887,11128.743,10929.112955
7762,2002,DE,RES,8.7,349.768,4020.308,10929.112955
7763,2002,DE,OTH,14.13,8.467,59.906,10929.112955
7764,2002,DE,IND,4.85,201.476,4151.034,10929.112955
7765,2002,DE,COM,7.15,270.784,3787.486,10929.112955
7766,2002,DE,ALL,6.91,830.495,12018.734,10929.112955
7768,2002,CT,RES,10.96,1366.571,12472.813,10929.112955
7769,2002,CT,OTH,10.35,56.748,548.298,10929.112955
7770,2002,CT,IND,7.68,412.458,5370.339,10929.112955
7771,2002,CT,COM,9.32,1176.151,12614.039,10929.112955
7772,2002,CT,ALL,9.71,3011.928,31005.489,10929.112955
7774,2002,CO,RES,7.37,1137.237,15424.846,10929.112955
7775,2002,CO,OTH,6.64,92.983,1401.187,10929.112955
7776,2002,CO,IND,4.52,482.865,10672.226,10929.112955
7778,2002,US,RES,8.44,106833.575,1265179.869,10929.112955
7779,2002,US,OTH,6.75,7123.7,105551.904,10929.112955
7780,2002,US,IND,4.88,48335.857,990237.631,10929.112955
7781,2002,US,COM,7.89,87117.379,1104496.607,10929.112955
7782,2002,US,ALL,7.2,249410.511,3465466.011,10929.112955
7784,2002,PACN,RES,14.2,685.926,4830.597,10929.112955
7785,2002,PACN,OTH,14.63,38.342,262.105,10929.112955
7786,2002,PACN,IND,10.26,498.652,4858.256,10929.112955
7787,2002,PACN,COM,12.46,673.789,5406.169,10929.112955
7788,2002,PACN,ALL,12.35,1896.709,15357.127,10929.112955
7790,2002,KY,RES,5.65,1431.245,25347.157,10929.112955
7791,2002,AR,RES,7.25,1126.26,15527.374,10929.112955
7793,2002,CA,ALL,12.19,28680.043,235213.332,10929.112955
7794,2002,CA,COM,13.36,13709.56,102587.366,10929.112955
7795,2002,CA,IND,9.81,4751.782,48447.725,10929.112955
7796,2002,CA,OTH,6.6,460.196,6975.941,10929.112955
7797,2002,CA,RES,12.64,9758.505,77202.3,10929.112955
7799,2002,CO,ALL,6.0,2758.223,45936.696,10929.112955
7800,2002,GA,COM,6.46,2512.885,38886.943,10929.112955
7801,2002,GA,IND,3.95,1365.589,34603.113,10929.112955
7802,2002,GA,OTH,8.31,141.279,1699.29,10929.112955
7803,2002,GA,RES,7.63,3705.932,48599.732,10929.112955
7805,2002,HI,ALL,13.39,1324.838,9891.638,10929.112955
7806,2002,HI,COM,14.11,446.998,3167.933,10929.112955
7807,2002,HI,IND,11.02,415.429,3770.401,10929.112955
7808,2002,CO,COM,5.67,1045.138,18438.437,10929.112955
7810,2002,LA,ALL,5.99,4746.4,79260.989,10929.112955
7811,2002,LA,COM,6.64,1241.597,18685.881,10929.112955
7812,2001,DE,COM,7.0,252.398,3605.434,10581.929774
7813,2001,DE,IND,4.81,191.239,3977.532,10581.929774
7814,2001,DE,OTH,14.17,8.737,61.667,10581.929774
7815,2001,DE,RES,8.61,321.352,3733.993,10581.929774
7817,2001,DC,ALL,7.4,805.126,10880.472,10581.929774
7818,2001,DC,COM,7.45,636.224,8538.825,10581.929774
7819,2001,DC,IND,4.81,13.505,280.914,10581.929774
7820,2001,DC,OTH,6.39,23.114,361.865,10581.929774
7821,2001,DC,RES,7.79,132.283,1698.868,10581.929774
7823,2001,FL,ALL,7.67,15403.113,200752.133,10581.929774
7824,2001,FL,COM,7.08,5239.143,73957.635,10581.929774
7825,2001,FL,IND,5.18,1028.201,19854.252,10581.929774
7826,2001,FL,OTH,7.6,422.864,5563.151,10581.929774
7827,2001,FL,RES,8.59,8712.905,101377.095,10581.929774
7829,2001,GA,ALL,6.39,7523.714,117790.473,10581.929774
7830,2001,GA,COM,6.61,2502.6,37838.787,10581.929774
7831,2001,GA,IND,4.28,1453.841,33940.715,10581.929774
7832,2001,GA,OTH,8.56,139.553,1630.758,10581.929774
7833,2001,GA,RES,7.72,3427.72,44380.213,10581.929774
7835,2001,HI,ALL,14.05,1374.49,9784.563,10581.929774
7836,2001,HI,COM,14.81,463.606,3129.441,10581.929774
7837,2001,HI,IND,11.68,442.536,3789.894,10581.929774
7838,2001,HI,OTH,16.81,10.548,62.758,10581.929774
7839,2001,HI,RES,16.34,457.8,2802.47,10581.929774
7841,2001,ID,ALL,4.92,1037.309,21096.017,10581.929774
7842,2001,ID,COM,5.13,335.713,6543.349,10581.929774
7843,2001,ID,IND,3.71,270.936,7305.412,10581.929774
7844,2001,ID,OTH,4.66,15.939,341.71,10581.929774
7845,2001,ID,RES,6.01,414.721,6905.546,10581.929774
7847,2001,IL,ALL,6.9,9390.787,136033.549,10581.929774
7848,2001,IL,COM,7.4,3193.914,43135.422,10581.929774
7849,2001,IL,IND,4.65,1895.907,40779.944,10581.929774
7850,2001,IL,OTH,6.37,656.404,10298.178,10581.929774
7851,2001,IL,RES,8.71,3644.562,41820.005,10581.929774
7853,2001,IN,ALL,5.3,5177.41,97733.968,10581.929774
7854,2001,IN,COM,5.29,1350.71,25550.784,10581.929774
7855,2001,IN,IND,4.11,1727.573,42079.603,10581.929774
7856,2001,IN,OTH,9.06,61.966,683.906,10581.929774
7857,2001,IN,RES,6.92,2037.161,29419.675,10581.929774
7859,2001,IA,ALL,6.14,2422.423,39443.755,10581.929774
7860,2001,IA,COM,6.69,569.62,8512.208,10581.929774
7861,2001,IA,IND,4.18,679.233,16238.196,10581.929774
7862,2001,IA,OTH,5.67,128.367,2263.679,10581.929774
7863,2001,AL,ALL,5.6,4447.862,79358.258,10581.929774
7864,2001,AL,COM,6.53,1233.009,18868.139,10581.929774
7865,2001,AL,IND,3.79,1212.229,31949.084,10581.929774
7866,2001,AL,OTH,7.11,52.565,738.828,10581.929774
7867,2001,AL,RES,7.01,1950.059,27802.207,10581.929774
7869,2001,AK,ALL,10.54,574.715,5454.08,10581.929774
7870,2001,AK,COM,10.29,235.455,2289.011,10581.929774
7871,2001,AK,IND,7.61,82.179,1079.423,10581.929774
7872,2001,AK,OTH,14.37,27.912,194.178,10581.929774
7873,2001,AK,RES,12.12,229.169,1891.468,10581.929774
7874,2001,AR,RES,7.72,1165.38,15103.946,10581.929774
7876,2001,CA,ALL,11.22,27786.539,247758.778,10581.929774
7877,2001,CA,COM,12.15,11715.761,96459.34,10581.929774
7878,2001,CA,IND,9.23,5819.125,63041.253,10581.929774
7879,2001,CA,OTH,8.48,982.681,11590.553,10581.929774
7880,2001,CA,RES,12.09,9268.972,76667.632,10581.929774
7882,2001,CO,ALL,6.02,2662.446,44236.038,10581.929774
7883,2001,CO,COM,5.67,1013.541,17889.638,10581.929774
7884,2001,CO,IND,4.48,488.616,10918.384,10581.929774
7885,2001,CO,OTH,8.36,80.081,957.765,10581.929774
7886,2001,CO,RES,7.47,1080.208,14470.251,10581.929774
7888,2001,CT,ALL,9.62,2937.424,30540.758,10581.929774
7889,2001,CT,COM,9.26,1151.609,12442.208,10581.929774
7890,2001,CT,IND,7.62,424.829,5572.234,10581.929774
7891,2001,CT,OTH,10.0,55.163,551.699,10581.929774
7892,2001,CT,RES,10.9,1305.823,11974.617,10581.929774
7894,2001,DE,ALL,6.8,773.726,11378.626,10581.929774
7896,2001,AZ,ALL,7.27,4525.597,62274.304,10581.929774
7897,2001,AZ,COM,7.37,1623.881,22045.22,10581.929774
7898,2001,AZ,IND,5.24,596.575,11376.746,10581.929774
7899,2001,AZ,OTH,4.93,130.776,2652.166,10581.929774
7900,2001,AZ,RES,8.3,2174.365,26200.172,10581.929774
7902,2001,AR,ALL,6.05,2524.272,41732.449,10581.929774
7903,2001,AR,COM,6.19,566.612,9153.493,10581.929774
7904,2001,AR,IND,4.43,741.113,16734.27,10581.929774
7905,2001,AR,OTH,6.91,51.167,740.74,10581.929774
7906,2001,MS,ALL,6.26,2774.505,44286.865,10581.929774
7907,2001,MS,COM,6.94,787.812,11357.412,10581.929774
7908,2001,MS,IND,4.4,671.816,15268.36,10581.929774
7909,2001,MS,OTH,8.95,72.099,805.432,10581.929774
7910,2001,MS,RES,7.37,1242.778,16855.661,10581.929774
7912,2001,MO,ALL,6.03,4414.434,73213.157,10581.929774
7913,2001,MO,COM,5.89,1533.319,26028.729,10581.929774
7914,2001,MO,IND,4.39,694.792,15814.713,10581.929774
7915,2001,MO,OTH,6.08,73.066,1201.386,10581.929774
7916,2001,MO,RES,7.0,2113.257,30168.329,10581.929774
7918,2001,MT,ALL,6.48,741.82,11446.658,10581.929774
7919,2001,MT,COM,5.91,228.375,3865.679,10581.929774
7920,2001,MT,IND,6.59,221.988,3370.259,10581.929774
7921,2001,MT,OTH,7.47,24.228,324.496,10581.929774
7922,2001,MT,RES,6.88,267.229,3886.224,10581.929774
7924,2001,NE,ALL,5.39,1333.198,24722.64,10581.929774
7925,2001,PA,ALL,8.01,10831.76,135271.933,10581.929774
7926,2001,PA,COM,8.62,3496.556,40552.67,10581.929774
7927,2001,PA,IND,5.76,2731.392,47383.32,10581.929774
7928,2001,PA,OTH,11.46,149.702,1305.954,10581.929774
7929,2001,PA,RES,9.68,4454.11,46029.989,10581.929774
7931,2001,RI,ALL,11.45,846.582,7392.917,10581.929774
7932,2001,RI,COM,11.54,374.014,3240.057,10581.929774
7933,2001,RI,IND,9.36,129.685,1385.911,10581.929774
7934,2001,RI,OTH,22.86,15.52,67.89,10581.929774
7935,2001,RI,RES,12.13,327.363,2699.059,10581.929774
7937,2001,SC,ALL,5.77,4317.165,74832.367,10581.929774
7938,2001,SC,COM,6.45,1127.116,17484.201,10581.929774
7939,2001,SC,IND,3.86,1217.606,31527.678,10581.929774
7940,2001,SC,OTH,6.39,60.398,945.845,10581.929774
7941,2001,SC,RES,7.69,1912.045,24874.643,10581.929774
7943,2001,SD,ALL,6.35,547.997,8626.999,10581.929774
7944,2001,SD,COM,6.55,190.857,2915.072,10581.929774
7945,2001,SD,IND,4.46,74.254,1666.098,10581.929774
7946,2001,SD,OTH,3.71,17.267,465.411,10581.929774
7947,2001,SD,RES,7.42,265.619,3580.418,10581.929774
7949,2001,TN,ALL,5.59,5369.639,96130.718,10581.929774
7950,2001,TN,COM,6.31,1638.631,25973.834,10581.929774
7951,2001,TN,IND,4.05,1301.193,32148.645,10581.929774
7952,2001,TN,OTH,8.83,95.089,1076.705,10581.929774
7953,2001,TN,RES,6.32,2334.726,36931.534,10581.929774
7955,2001,TX,ALL,7.38,23483.505,318044.174,10581.929774
7956,2001,TX,COM,7.74,6807.161,87912.113,10581.929774
7957,2001,TX,IND,5.27,5174.013,98208.408,10581.929774
7958,2001,TX,OTH,7.56,1102.989,14580.874,10581.929774
7959,2001,TX,RES,8.86,10399.342,117342.779,10581.929774
7961,2001,LA,OTH,8.43,218.92,2596.046,10581.929774
7962,2001,LA,RES,7.92,2043.518,25800.335,10581.929774
7964,2001,ME,ALL,10.55,1282.18,12151.997,10581.929774
7965,2001,ME,COM,11.64,439.901,3779.036,10581.929774
7966,2001,ME,IND,7.15,315.374,4412.593,10581.929774
7967,2001,ME,OTH,25.4,14.587,57.428,10581.929774
7968,2001,ME,RES,13.13,512.318,3902.94,10581.929774
7970,2001,MD,ALL,6.6,4065.639,61640.02,10581.929774
7971,2001,MD,COM,6.36,1669.122,26243.614,10581.929774
7972,2001,MD,IND,4.37,444.907,10176.724,10581.929774
7973,2001,MD,OTH,9.42,87.152,925.586,10581.929774
7974,2001,MD,RES,7.67,1864.458,24294.096,10581.929774
7976,2001,MA,ALL,11.55,6062.206,52496.075,10581.929774
7977,2001,MA,COM,11.64,2807.452,24126.8,10581.929774
7978,2001,MA,IND,9.37,914.548,9757.211,10581.929774
7979,2001,MA,OTH,15.52,97.57,628.533,10581.929774
7980,2001,MA,RES,12.47,2242.636,17983.531,10581.929774
7982,2001,MI,ALL,6.97,7138.912,102409.347,10581.929774
7983,2001,MI,COM,7.54,2640.082,35025.499,10581.929774
7984,2001,MI,IND,5.08,1737.746,34174.112,10581.929774
7985,2001,MI,OTH,10.38,93.912,904.938,10581.929774
7986,2001,MI,RES,8.26,2667.172,32304.798,10581.929774
7988,2001,MN,ALL,5.97,3625.622,60686.852,10581.929774
7989,2001,MN,COM,6.03,1193.379,19799.222,10581.929774
7990,2001,MN,IND,4.34,902.258,20767.343,10581.929774
7991,2001,MN,OTH,7.43,53.525,720.601,10581.929774
7992,2001,MN,RES,7.61,1476.46,19399.686,10581.929774
7994,2001,VA,RES,7.79,2907.6,37325.231,10581.929774
7996,2001,WA,ALL,5.34,4193.026,78495.247,10581.929774
7997,2001,WA,COM,5.45,1298.408,23840.525,10581.929774
7998,2001,WA,IND,4.75,919.122,19338.924,10581.929774
7999,2001,WA,OTH,4.69,173.904,3707.327,10581.929774
8000,2001,WA,RES,5.7,1801.592,31608.471,10581.929774
8002,2001,WV,ALL,5.07,1402.905,27669.432,10581.929774
8003,2001,WV,COM,5.44,368.974,6785.667,10581.929774
8004,2001,WV,IND,3.74,410.395,10978.083,10581.929774
8005,2001,WV,OTH,10.36,8.027,77.502,10581.929774
8006,2001,WV,RES,6.26,615.509,9828.18,10581.929774
8008,2001,WI,ALL,6.08,3962.285,65218.293,10581.929774
8009,2001,WI,COM,6.34,1185.035,18677.917,10581.929774
8010,2001,WI,IND,4.36,1107.335,25370.339,10581.929774
8011,2001,WI,OTH,7.7,57.884,752.138,10581.929774
8012,2001,WI,RES,7.9,1612.031,20417.899,10581.929774
8014,2001,WY,ALL,4.46,577.07,12949.505,10581.929774
8015,2001,WY,COM,5.41,157.716,2915.188,10581.929774
8016,2001,WY,IND,3.43,264.489,7700.184,10581.929774
8017,2001,WY,OTH,5.07,9.57,188.601,10581.929774
8018,2001,WY,RES,6.77,145.295,2145.532,10581.929774
8020,2001,NEW,ALL,10.86,12864.216,118482.744,10581.929774
8021,2001,NEW,COM,10.93,5402.135,49424.434,10581.929774
8022,2001,NEW,IND,8.48,2137.552,25218.928,10581.929774
8023,2001,NEW,OTH,14.08,208.419,1480.542,10581.929774
8024,2001,NEW,RES,12.08,5116.11,42358.84,10581.929774
8026,2001,MAT,ALL,9.74,34335.521,352630.083,10581.929774
8027,2001,MAT,COM,10.64,14454.874,135804.167,10581.929774
8028,2001,MAT,IND,6.08,5204.063,85539.589,10581.929774
8029,2001,MAT,OTH,9.08,1410.589,15529.322,10581.929774
8030,2001,MAT,RES,11.46,13265.995,115757.005,10581.929774
8032,2001,ENC,ALL,6.46,35978.845,557192.871,10581.929774
8033,2001,ENC,COM,7.23,11702.516,161761.7,10581.929774
8034,2001,ENC,IND,4.46,9248.987,207502.731,10581.929774
8035,2001,ENC,OTH,6.64,1103.414,16619.9,10581.929774
8036,2001,ENC,RES,8.13,13923.928,171308.54,10581.929774
8038,2001,WNC,ALL,5.99,15117.759,252350.111,10581.929774
8039,2001,WNC,COM,6.05,4860.016,80344.642,10581.929774
8040,2001,WNC,IND,4.28,3216.673,75136.319,10581.929774
8041,2001,WNC,OTH,6.03,428.839,7110.699,10581.929774
8042,2001,WNC,RES,7.37,6612.231,89758.451,10581.929774
8044,2001,SAT,ALL,6.68,48089.726,720423.641,10581.929774
8045,2001,SAT,COM,6.6,15920.245,241264.146,10581.929774
8046,2001,SAT,IND,4.34,7097.109,163368.955,10581.929774
8047,2001,SAT,OTH,6.47,1428.573,22077.505,10581.929774
8048,2001,SAT,RES,8.05,23643.799,293713.035,10581.929774
8050,2001,ESC,ALL,5.33,15985.244,299751.34,10581.929774
8051,2001,ESC,COM,6.25,4405.169,70537.313,10581.929774
8052,2001,ESC,IND,3.69,4361.505,118042.449,10581.929774
8053,2001,ESC,OTH,6.25,367.614,5883.86,10581.929774
8054,2001,ESC,RES,6.51,6850.956,105287.718,10581.929774
8056,2001,WSC,ALL,7.07,34240.474,484136.099,10581.929774
8057,2001,WSC,COM,7.46,9577.298,128339.557,10581.929774
8058,2001,WSC,IND,5.15,8083.674,156873.25,10581.929774
8059,2001,WSC,OTH,7.34,1532.652,20880.379,10581.929774
8060,2001,WSC,RES,8.45,15046.85,178042.913,10581.929774
8062,2001,MTN,ALL,6.44,14308.281,222113.717,10581.929774
8063,2001,MTN,COM,6.53,4898.272,75057.885,10581.929774
8064,2001,MTN,IND,4.84,3129.299,64593.234,10581.929774
8065,2001,MTN,OTH,5.83,440.384,7555.544,10581.929774
8066,2001,MTN,RES,7.8,5840.326,74907.054,10581.929774
8068,2001,PACC,ALL,9.26,34473.824,372138.855,10581.929774
8069,2001,PACC,COM,10.23,13821.899,135116.22,10581.929774
8070,2001,PACC,IND,7.64,7289.361,95464.538,10581.929774
8071,2001,PACC,OTH,7.55,1191.868,15778.998,10581.929774
8072,2001,PACC,RES,9.68,12170.696,125779.099,10581.929774
8074,2001,PACN,ALL,12.79,1949.205,15238.643,10581.929774
8075,2001,PACN,COM,12.9,699.061,5418.452,10581.929774
8076,2001,PACN,IND,10.78,524.715,4869.317,10581.929774
8077,2001,PACN,OTH,14.97,38.46,256.936,10581.929774
8078,2001,PACN,RES,14.64,686.969,4693.938,10581.929774
8080,2001,US,ALL,7.29,247343.095,3394458.104,10581.929774
8081,2001,US,COM,7.92,85741.485,1083068.516,10581.929774
8082,2001,US,IND,5.05,50292.938,996609.31,10581.929774
8083,2001,US,OTH,7.2,8150.812,113173.685,10581.929774
8084,2001,US,RES,8.58,103157.86,1201606.593,10581.929774
8086,2001,NE,COM,5.48,396.344,7232.147,10581.929774
8087,2001,NE,IND,3.76,275.815,7327.582,10581.929774
8088,2001,NE,OTH,6.51,99.182,1524.703,10581.929774
8089,2001,NE,RES,6.5,561.857,8638.208,10581.929774
8091,2001,NV,ALL,7.86,2213.452,28167.293,10581.929774
8092,2001,NV,COM,8.45,565.31,6693.111,10581.929774
8093,2001,NV,IND,6.56,737.65,11238.936,10581.929774
8094,2001,NV,OTH,6.15,38.617,628.377,10581.929774
8095,2001,NV,RES,9.08,871.875,9606.869,10581.929774
8097,2001,NH,ALL,10.95,1129.163,10315.551,10581.929774
8098,2001,NH,COM,10.53,411.913,3910.77,10581.929774
8099,2001,NH,IND,9.11,226.21,2482.55,10581.929774
8100,2001,NH,OTH,13.28,17.652,132.941,10581.929774
8101,2001,NH,RES,12.49,473.388,3789.29,10581.929774
8103,2001,NJ,ALL,9.36,6853.052,73177.39,10581.929774
8104,2001,NJ,COM,9.09,3131.79,34445.279,10581.929774
8105,2001,NJ,IND,8.33,1058.685,12706.552,10581.929774
8106,2001,NJ,OTH,11.21,59.885,534.136,10581.929774
8107,2001,NJ,RES,10.21,2602.692,25491.423,10581.929774
